datetime,option_type,atm_term_structure
2016-09-27,沽,0.0282581089108521
2016-09-27,购,-0.005841355412969949
2016-09-28,沽,0.07742590902054708
2016-09-28,购,-0.0005390453559799321
2016-09-29,沽,0.051397561882502406
2016-09-29,购,-0.009428194764044457
2016-09-30,沽,0.04505957252973508
2016-09-30,购,-0.015037992771274367
2016-10-10,沽,0.016502278186718344
2016-10-10,购,0.00888886446720525
2016-10-11,沽,0.016443089955640117
2016-10-11,购,0.011552827017968094
2016-10-12,沽,0.06253155736040215
2016-10-12,购,-0.015559984770950299
2016-10-13,沽,0.0617934906394148
2016-10-13,购,-0.014557784001327297
2016-10-14,沽,0.01698427112385091
2016-10-14,购,0.011373667409647702
2016-10-17,沽,0.0500432863688751
2016-10-17,购,-0.006877240991956182
2016-10-18,沽,0.006427358029102742
2016-10-18,购,-0.003927611394419696
2016-10-19,沽,0.013658276477223494
2016-10-19,购,0.0045007978549818535
2016-10-20,沽,0.009502788974412701
2016-10-20,购,-0.0006527174713526519
2016-10-21,沽,0.015369254538193967
2016-10-21,购,0.00963802741849355
