datetime,option_type,expiration_order,skewness
2015-11-09,沽,3.0,0.03549563966470668
2015-11-09,购,0.0,0.35446628389943075
2015-11-09,购,1.0,0.037071163477870525
2015-11-09,购,2.0,0.2251474794207344
2015-11-09,购,3.0,0.5463226127185427
2015-11-10,沽,0.0,0.29654812455129065
2015-11-10,沽,1.0,0.002434380547555
2015-11-10,沽,2.0,0.02380541167075717
2015-11-10,沽,3.0,-0.0052920566698249375
2015-11-10,购,0.0,0.3836437849894623
2015-11-10,购,1.0,0.2394993524414794
2015-11-10,购,2.0,0.38238905028955517
2015-11-10,购,3.0,0.36035647193216425
2015-11-11,沽,0.0,0.37579636445621617
2015-11-11,沽,1.0,0.10740571091857426
2015-11-11,沽,2.0,0.08664031890694633
2015-11-11,沽,3.0,0.115245873014623
2015-11-11,购,0.0,0.3969094864384646
2015-11-11,购,1.0,0.2724597510531893
2015-11-11,购,2.0,0.4018317499628085
2015-11-11,购,3.0,0.22111485593674193
2015-11-12,沽,0.0,0.3633016963297213
2015-11-12,沽,1.0,0.06222439654258101
2015-11-12,沽,2.0,0.06347912044741827
2015-11-12,沽,3.0,0.07757526267579667
2015-11-12,购,0.0,0.4142613580115593
2015-11-12,购,1.0,0.3108524511182487
2015-11-12,购,2.0,0.336146872094162
2015-11-12,购,3.0,0.12270930884332042
2015-11-13,沽,0.0,0.4228931109099825
2015-11-13,沽,1.0,0.11375381936572844
2015-11-13,沽,2.0,0.08874636360656021
2015-11-13,沽,3.0,0.11144194120862341
2015-11-13,购,0.0,0.334107205326937
2015-11-13,购,1.0,0.1538329258745868
2015-11-13,购,2.0,0.2684998019169604
2015-11-13,购,3.0,0.09816515327461224
2015-11-16,沽,0.0,0.6837390542358522
2015-11-16,沽,1.0,0.2033620932951225
2015-11-16,沽,2.0,0.19611131649662544
2015-11-16,沽,3.0,0.16360344909607857
2015-11-16,购,0.0,0.48518033665227167
2015-11-16,购,1.0,0.35017013765489846
2015-11-16,购,2.0,0.4207419050585716
2015-11-16,购,3.0,0.31740629728055797
2015-11-17,沽,0.0,0.6404977195911993
2015-11-17,沽,1.0,0.12072022252390109
2015-11-17,沽,2.0,0.14458356442105533
2015-11-17,沽,3.0,0.18141794581035456
2015-11-17,购,0.0,0.5121045696757586
2015-11-17,购,1.0,0.4388206558381347
2015-11-17,购,2.0,0.5801068217763474
2015-11-17,购,3.0,0.28721239888373024
2015-11-18,沽,0.0,0.6458244734841238
2015-11-18,沽,1.0,0.20840562302704968
2015-11-18,沽,2.0,0.20212018568967055
2015-11-18,沽,3.0,0.21860354220295022
2015-11-18,购,0.0,0.4469169400428778
2015-11-18,购,1.0,0.2811553036818059
2015-11-18,购,2.0,0.4281086222998636
2015-11-18,购,3.0,0.45725538757524775
2015-11-19,沽,0.0,0.722061362614382
2015-11-19,沽,1.0,0.22639302029505276
2015-11-19,沽,2.0,0.27522665142051983
2015-11-19,沽,3.0,0.23105282683834555
2015-11-19,购,0.0,0.5684614196169742
2015-11-19,购,1.0,0.5641072657624138
2015-11-19,购,2.0,0.781394081762953
2015-11-19,购,3.0,0.688265453583082
2015-11-20,沽,0.0,0.6885457623896287
2015-11-20,沽,1.0,0.19596154844297264
2015-11-20,沽,2.0,0.24792642304000448
2015-11-20,沽,3.0,0.2501428434000208
2015-11-20,购,0.0,-0.7134410870347659
2015-11-20,购,1.0,-1.7558468558884959
2015-11-20,购,2.0,-1.7745329295876293
2015-11-20,购,3.0,0.4807071087008152
2015-11-23,沽,0.0,0.6008423680732856
2015-11-23,沽,1.0,0.2270425161571831
2015-11-23,沽,2.0,0.29366867199095814
2015-11-23,沽,3.0,0.29659271534820913
2015-11-23,购,0.0,-0.1840446357229447
2015-11-23,购,1.0,-0.8637315080215842
2015-11-23,购,2.0,-0.44017445866235616
2015-11-23,购,3.0,0.535257361218374
2015-11-24,沽,0.0,0.796758932150767
2015-11-24,沽,1.0,0.3014211512314829
2015-11-24,沽,2.0,0.355093507819356
2015-11-24,沽,3.0,0.3164111019218425
2015-11-24,购,0.0,0.5136633141595003
2015-11-24,购,1.0,0.380513444011161
2015-11-24,购,2.0,0.590813215850338
2015-11-24,购,3.0,0.7358525288693739
2015-11-25,沽,0.0,0.7382736197412123
2015-11-25,沽,1.0,0.24684010274742132
2015-11-25,沽,2.0,0.33503732666858504
2015-11-25,沽,3.0,0.33385605540352875
2015-11-25,购,0.0,0.6421287401623433
2015-11-25,购,1.0,0.581515798094173
2015-11-25,购,2.0,0.8505872764310417
2015-11-25,购,3.0,0.9529036586928098
2015-11-26,沽,0.0,0.6794241704443091
2015-11-26,沽,1.0,0.18404356165228383
2015-11-26,沽,2.0,0.23611210104392055
2015-11-26,沽,3.0,0.31055515987713184
2015-11-26,购,0.0,0.5447562642142618
2015-11-26,购,1.0,0.36463079404536264
2015-11-26,购,2.0,0.5930158506710644
2015-11-26,购,3.0,0.37590291017871746
2015-11-27,沽,0.0,0.7420711660310232
2015-11-27,沽,1.0,0.23165297742550794
2015-11-27,沽,2.0,0.28386140271122773
2015-11-27,沽,3.0,0.39410738361438685
2015-11-27,购,0.0,0.32615650785911543
2015-11-27,购,1.0,-0.038482794751812766
2015-11-27,购,2.0,0.39858166643221
2015-11-27,购,3.0,0.2701227749145693
2015-11-30,沽,0.0,0.618505258270113
2015-11-30,沽,1.0,0.19255558477301413
2015-11-30,沽,2.0,0.23914633529976043
2015-11-30,沽,3.0,0.24400951779811592
2015-11-30,购,0.0,0.4545421491494108
2015-11-30,购,1.0,0.18136525293568564
2015-11-30,购,2.0,0.29952826932330084
2015-11-30,购,3.0,0.34186558154645125
2015-12-01,沽,0.0,0.773445844388815
2015-12-01,沽,1.0,0.21265303701218333
2015-12-01,沽,2.0,0.26696076945694946
2015-12-01,沽,3.0,0.26015595546181913
2015-12-01,购,0.0,0.5781278205249322
2015-12-01,购,1.0,0.35108664370385334
2015-12-01,购,2.0,0.35485895227282416
2015-12-01,购,3.0,0.3457306273986255
2015-12-02,沽,0.0,0.8456027339891524
2015-12-02,沽,1.0,0.2137959860708217
2015-12-02,沽,2.0,0.3138259227012183
2015-12-02,沽,3.0,0.29855444702783196
2015-12-02,购,0.0,0.6362260341760682
2015-12-02,购,1.0,0.4350699977913762
2015-12-02,购,2.0,0.7253319848850308
2015-12-02,购,3.0,0.7217750743269719
2015-12-03,沽,0.0,0.7880310595873563
2015-12-03,沽,1.0,0.16719799162155546
2015-12-03,沽,2.0,0.21324534692099514
2015-12-03,沽,3.0,0.22721559461335594
2015-12-03,购,0.0,0.7115713245734832
2015-12-03,购,1.0,0.4944864721056158
2015-12-03,购,2.0,0.7618135317431055
2015-12-03,购,3.0,0.7083853234853199
2015-12-04,沽,0.0,0.763109397425549
2015-12-04,沽,1.0,0.19703016222881872
2015-12-04,沽,2.0,0.27909187987339085
2015-12-04,沽,3.0,0.2967258572869551
2015-12-04,购,0.0,0.6695779442979065
2015-12-04,购,1.0,0.4665436939775526
2015-12-04,购,2.0,0.43827331284932447
2015-12-04,购,3.0,0.43612916301421606
2015-12-07,沽,0.0,0.9132734333981243
2015-12-07,沽,1.0,0.22040754699817744
2015-12-07,沽,2.0,0.26599966248444257
2015-12-07,沽,3.0,0.22699221735127847
2015-12-07,购,0.0,0.6606310643721017
2015-12-07,购,1.0,0.42756927119995086
2015-12-07,购,2.0,0.527022303025112
2015-12-07,购,3.0,0.496731632692287
2015-12-08,沽,0.0,0.9955448983265711
2015-12-08,沽,1.0,0.35137600659246077
2015-12-08,沽,2.0,0.36137415162676495
2015-12-08,沽,3.0,0.3219746807815705
2015-12-08,购,0.0,0.7291200299460014
2015-12-08,购,1.0,0.49038742802259344
2015-12-08,购,2.0,0.5594577196627452
2015-12-08,购,3.0,0.5473955147674419
2015-12-09,沽,0.0,0.9376834412654701
2015-12-09,沽,1.0,0.3145374626114736
2015-12-09,沽,2.0,0.3678163751137396
2015-12-09,沽,3.0,0.2859282337048882
2015-12-09,购,0.0,0.6790921182197127
2015-12-09,购,1.0,0.4206199935842576
2015-12-09,购,2.0,0.5437440701041358
2015-12-09,购,3.0,0.5523232789979
2015-12-10,沽,0.0,0.9506063738418478
2015-12-10,沽,1.0,0.300018326883955
2015-12-10,沽,2.0,0.3137114486120939
2015-12-10,沽,3.0,0.2743933590816605
2015-12-10,购,0.0,0.29305004453558386
2015-12-10,购,1.0,-0.33468601315249596
2015-12-10,购,2.0,0.4618887543985744
2015-12-10,购,3.0,0.5127961535728528
2015-12-11,沽,0.0,0.504458080890432
2015-12-11,沽,1.0,0.22800625240888403
2015-12-11,沽,2.0,0.296085018506666
2015-12-11,沽,3.0,0.31598899414746723
2015-12-11,购,0.0,0.802485546011914
2015-12-11,购,1.0,0.5737756076129822
2015-12-11,购,2.0,0.3903346263427372
2015-12-11,购,3.0,0.39128228611414156
2015-12-14,沽,0.0,0.7945136114232146
2015-12-14,沽,1.0,0.2493535855036862
2015-12-14,沽,2.0,0.37703475156270905
2015-12-14,沽,3.0,0.5237353185906949
2015-12-14,购,0.0,0.7511493542233121
2015-12-14,购,1.0,0.4097313210488753
2015-12-14,购,2.0,0.5293305422137324
2015-12-14,购,3.0,0.5621581860856304
2015-12-15,沽,0.0,0.6943501342411534
2015-12-15,沽,1.0,0.2203995130188636
2015-12-15,沽,2.0,0.24880907244628672
2015-12-15,沽,3.0,0.2858044745836068
2015-12-15,购,0.0,0.8323672424165034
2015-12-15,购,1.0,0.4886405993433976
2015-12-15,购,2.0,0.47401042536254967
2015-12-15,购,3.0,0.447891553129666
2015-12-16,沽,0.0,0.15702617178793493
2015-12-16,沽,1.0,0.21879040250745932
2015-12-16,沽,2.0,0.34144771132786156
2015-12-16,沽,3.0,0.3023569647122709
2015-12-16,购,0.0,-0.09807326148048154
2015-12-16,购,1.0,-1.0453403275670674
2015-12-16,购,2.0,0.3951167277241137
2015-12-16,购,3.0,0.4429914624505688
2015-12-17,沽,0.0,0.7160655936754583
2015-12-17,沽,1.0,0.23361508712280168
2015-12-17,沽,2.0,0.36214809947410914
2015-12-17,沽,3.0,0.37256484366361414
2015-12-17,购,0.0,0.12187676888738651
2015-12-17,购,1.0,-0.8512456455280734
2015-12-17,购,2.0,0.5100296194387729
2015-12-17,购,3.0,0.3171762704409165
2015-12-18,沽,0.0,1.0094942851793822
2015-12-18,沽,1.0,0.22505278051153865
2015-12-18,沽,2.0,0.37162706383412125
2015-12-18,沽,3.0,0.300403929073892
2015-12-18,购,0.0,0.8187264490922304
2015-12-18,购,1.0,0.3410921525850912
2015-12-18,购,2.0,0.5410587228891776
2015-12-18,购,3.0,0.7101910287854474
2015-12-21,沽,0.0,1.0003190211000013
2015-12-21,沽,1.0,0.2299141386383457
2015-12-21,沽,2.0,0.3923543298411512
2015-12-21,沽,3.0,0.3566016772442063
2015-12-21,购,0.0,0.822252012183918
2015-12-21,购,1.0,0.33187507364475743
2015-12-21,购,2.0,0.5810770303865447
2015-12-21,购,3.0,0.735123757112227
2015-12-22,沽,0.0,0.2623564524100252
2015-12-22,沽,1.0,0.2001142331663502
2015-12-22,沽,2.0,0.2898895982653363
2015-12-22,沽,3.0,0.37035477564208674
2015-12-22,购,0.0,0.4319855258442289
2015-12-22,购,1.0,0.4943930875524782
2015-12-22,购,2.0,0.8911381742299496
2015-12-22,购,3.0,1.0264784402854543
2015-12-23,沽,0.0,0.18376288885339603
2015-12-23,沽,1.0,0.1380885381563207
2015-12-23,沽,2.0,0.24642505957324518
2015-12-23,沽,3.0,0.3069995150783913
2015-12-23,购,0.0,0.23862017213736947
2015-12-23,购,1.0,0.34101704881045136
2015-12-23,购,2.0,0.7543074900534806
2015-12-23,购,3.0,0.7647911779788988
2015-12-24,沽,0.0,0.1401061156751574
2015-12-24,沽,1.0,0.14460419185614237
2015-12-24,沽,2.0,0.01913984612650979
2015-12-24,沽,3.0,0.3355484853732403
2015-12-24,购,0.0,0.332085769802471
2015-12-24,购,1.0,0.515126721004686
2015-12-24,购,2.0,0.639476182582064
2015-12-24,购,3.0,0.4557050061829815
2015-12-25,沽,0.0,0.11459883127414874
2015-12-25,沽,1.0,0.11521792864294492
2015-12-25,沽,2.0,-0.03802478594490576
2015-12-25,沽,3.0,0.16056397691557006
2015-12-25,购,0.0,0.4545038108631277
2015-12-25,购,1.0,0.7124734421577641
2015-12-25,购,2.0,0.8021773943357703
2015-12-25,购,3.0,0.4692126269851353
2015-12-28,沽,0.0,0.12531326643647145
2015-12-28,沽,1.0,0.2075281278318822
2015-12-28,沽,2.0,-0.046526237420128534
2015-12-28,沽,3.0,0.25055940522135006
2015-12-28,购,0.0,0.36269421918016304
2015-12-28,购,1.0,0.5718257639265173
2015-12-28,购,2.0,0.4995253432121014
2015-12-28,购,3.0,0.3630119123843596
2015-12-29,沽,0.0,0.15622188878014548
2015-12-29,沽,1.0,0.26669027611901447
2015-12-29,沽,2.0,0.05378765618750566
2015-12-29,沽,3.0,0.2711618807983611
2015-12-29,购,0.0,0.45292875109257574
2015-12-29,购,1.0,0.7101231573077549
2015-12-29,购,2.0,0.6400524308940843
2015-12-29,购,3.0,0.49257378859445455
2015-12-30,沽,0.0,0.17002963635173587
2015-12-30,沽,1.0,0.255094685451614
2015-12-30,沽,2.0,0.07782765851851872
2015-12-30,沽,3.0,0.39533056761969265
2015-12-30,购,0.0,0.4153349912091269
2015-12-30,购,1.0,0.6529877283511287
2015-12-30,购,2.0,0.7682934288942584
2015-12-30,购,3.0,0.39483931542077494
2015-12-31,沽,0.0,0.16494367447107025
2015-12-31,沽,1.0,0.23486879821310352
2015-12-31,沽,2.0,0.0586420889403608
2015-12-31,沽,3.0,0.16598300670724858
2015-12-31,购,0.0,0.3280132915878851
2015-12-31,购,1.0,0.5312683020467424
2015-12-31,购,2.0,0.6742849755944421
2015-12-31,购,3.0,0.4871214455095069
2016-01-04,沽,0.0,0.37319966353497525
2016-01-04,沽,1.0,0.4615563585779402
2016-01-04,沽,2.0,0.3061290218645433
2016-01-04,沽,3.0,-0.04181267978709701
2016-01-04,购,0.0,0.22452814689081127
2016-01-04,购,1.0,0.4690553538056317
2016-01-04,购,2.0,0.5895033552306651
2016-01-04,购,3.0,0.41801555275051105
2016-01-05,沽,0.0,0.512392619204706
2016-01-05,沽,1.0,0.6045458608897718
2016-01-05,沽,2.0,0.419442015197757
2016-01-05,沽,3.0,0.4291741975785758
2016-01-05,购,0.0,0.5179016618220345
2016-01-05,购,1.0,0.5172313573620486
2016-01-05,购,2.0,0.4755603187279931
2016-01-05,购,3.0,0.4259741791384893
2016-01-06,沽,0.0,0.47337983026886854
2016-01-06,沽,1.0,0.6386879200750296
2016-01-06,沽,2.0,0.54312969855376
2016-01-06,沽,3.0,0.49431098762508374
2016-01-06,购,0.0,0.48046592688697465
2016-01-06,购,1.0,0.7084077112061062
2016-01-06,购,2.0,0.6359123419174373
2016-01-06,购,3.0,0.5233376389475256
2016-01-07,沽,0.0,0.6159025559355007
2016-01-07,沽,1.0,-1.2093509201101231
2016-01-07,沽,2.0,-1.1651614374630224
2016-01-07,沽,3.0,0.2063285382985944
2016-01-07,购,0.0,0.3334797844329751
2016-01-07,购,1.0,0.5689245819869165
2016-01-07,购,2.0,0.2229001688261683
2016-01-07,购,3.0,0.3861243107267147
2016-01-08,沽,0.0,0.5659833765248592
2016-01-08,沽,1.0,0.6590246558714496
2016-01-08,沽,2.0,0.5931038577547603
2016-01-08,沽,3.0,0.35855986757546193
2016-01-08,购,0.0,0.43382218726503696
2016-01-08,购,1.0,0.3830151328743527
2016-01-08,购,2.0,0.4305315618434401
2016-01-08,购,3.0,0.4075641060474292
2016-01-11,沽,0.0,0.614648761427947
2016-01-11,沽,1.0,0.6417000656403035
2016-01-11,沽,2.0,0.439485326247362
2016-01-11,沽,3.0,0.3389622161105222
2016-01-11,购,0.0,0.4267432581895356
2016-01-11,购,1.0,0.15192851936610505
2016-01-11,购,2.0,0.3899326200241731
2016-01-11,购,3.0,0.37091176879645515
2016-01-12,沽,0.0,0.4559066265922713
2016-01-12,沽,1.0,0.5322592220433124
2016-01-12,沽,2.0,0.29213249355261484
2016-01-12,沽,3.0,0.30307198573020566
2016-01-12,购,0.0,0.21630425147342977
2016-01-12,购,1.0,0.2029458064831985
2016-01-12,购,2.0,0.0640287401917074
2016-01-12,购,3.0,0.32208270619694207
2016-01-13,沽,0.0,0.46475928404231887
2016-01-13,沽,1.0,0.6008894953910351
2016-01-13,沽,2.0,0.4496724830814884
2016-01-13,沽,3.0,0.3778817649880061
2016-01-13,购,0.0,0.37341436184449694
2016-01-13,购,1.0,0.12830933488078788
2016-01-13,购,2.0,0.19472895925084902
2016-01-13,购,3.0,0.3589734225109065
2016-01-14,沽,0.0,0.5690852690182633
2016-01-14,沽,1.0,0.5261830247847566
2016-01-14,沽,2.0,0.44832874234506825
2016-01-14,沽,3.0,0.41843475633034966
2016-01-14,购,0.0,0.327003615076412
2016-01-14,购,1.0,0.11393974850970953
2016-01-14,购,2.0,0.17176338633963914
2016-01-14,购,3.0,0.37168465566586373
2016-01-15,沽,0.0,0.8457795888571569
2016-01-15,沽,1.0,0.8642959576103962
2016-01-15,沽,2.0,0.49164486232065024
2016-01-15,沽,3.0,0.31591774088549074
2016-01-15,购,0.0,0.14486869785186304
2016-01-15,购,1.0,0.23723570141497738
2016-01-15,购,2.0,0.2671788351290782
2016-01-15,购,3.0,0.3477173231193385
2016-01-18,沽,0.0,0.8303659791694183
2016-01-18,沽,1.0,0.7611753724739795
2016-01-18,沽,2.0,0.4637089723664084
2016-01-18,沽,3.0,0.3995530350539899
2016-01-18,购,0.0,0.49455364605341723
2016-01-18,购,1.0,0.3053936664231194
2016-01-18,购,2.0,0.3197112052566812
2016-01-18,购,3.0,0.38634339329410056
2016-01-19,沽,0.0,0.8956507055796843
2016-01-19,沽,1.0,0.8649218748666974
2016-01-19,沽,2.0,0.5918126527809285
2016-01-19,沽,3.0,0.4256571948934469
2016-01-19,购,0.0,0.5170672292723475
2016-01-19,购,1.0,0.518626881296367
2016-01-19,购,2.0,0.47884190210859556
2016-01-19,购,3.0,0.5350468221506818
2016-01-20,沽,0.0,0.9292544833614963
2016-01-20,沽,1.0,0.9642598826293858
2016-01-20,沽,2.0,0.6600316213010339
2016-01-20,沽,3.0,0.519589343251809
2016-01-20,购,0.0,0.6038178460294341
2016-01-20,购,1.0,0.5018412347540195
2016-01-20,购,2.0,0.4977152804055465
2016-01-20,购,3.0,0.537269244524805
2016-01-21,沽,0.0,1.0273054592876993
2016-01-21,沽,1.0,1.0499897251935364
2016-01-21,沽,2.0,0.5818906363337607
2016-01-21,沽,3.0,0.5163451638077546
2016-01-21,购,0.0,0.6149137892055927
2016-01-21,购,1.0,0.4854661201868959
2016-01-21,购,2.0,0.4551748358451706
2016-01-21,购,3.0,0.47594423852167245
2016-01-22,沽,0.0,1.184293743830094
2016-01-22,沽,1.0,1.1154539230037466
2016-01-22,沽,2.0,0.8280521338993541
2016-01-22,沽,3.0,0.5634658254064387
2016-01-22,购,0.0,0.6606034433994781
2016-01-22,购,1.0,0.41717736718130227
2016-01-22,购,2.0,0.4965556896965894
2016-01-22,购,3.0,0.5055203594402405
2016-01-25,沽,0.0,1.2408443538778713
2016-01-25,沽,1.0,1.1745030094399604
2016-01-25,沽,2.0,0.9455625067916319
2016-01-25,沽,3.0,0.6420708437215896
2016-01-25,购,0.0,0.6594127578365341
2016-01-25,购,1.0,0.4834253439510108
2016-01-25,购,2.0,0.4923558945401733
2016-01-25,购,3.0,0.5173985351457298
2016-01-26,沽,0.0,0.9506221812348299
2016-01-26,沽,1.0,1.348350371257268
2016-01-26,沽,2.0,0.9478872852211891
2016-01-26,沽,3.0,0.4589082104714704
2016-01-26,购,0.0,0.3726812388344685
2016-01-26,购,1.0,0.3873816606015302
2016-01-26,购,2.0,0.40435161182536794
2016-01-26,购,3.0,0.401743388330485
2016-01-27,沽,0.0,1.1765261964173808
2016-01-27,沽,1.0,1.106207894248936
2016-01-27,沽,2.0,0.8526042673381774
2016-01-27,沽,3.0,0.7137439090993513
2016-01-27,购,0.0,0.5266304497185395
2016-01-27,购,1.0,0.47693067019523805
2016-01-27,购,2.0,0.4869272231245606
2016-01-27,购,3.0,0.4485002962412671
2016-01-28,沽,0.0,0.9130448866692187
2016-01-28,沽,1.0,0.7270697060263609
2016-01-28,沽,2.0,0.47496670411445463
2016-01-28,沽,3.0,0.16141172041489216
2016-01-28,购,0.0,0.36435546388621626
2016-01-28,购,1.0,0.3311243606027332
2016-01-28,购,2.0,0.348432254451803
2016-01-28,购,3.0,0.4661917535867819
2016-01-29,沽,0.0,0.9180372031717785
2016-01-29,沽,1.0,0.6985695302848898
2016-01-29,沽,2.0,0.5432785392548618
2016-01-29,沽,3.0,0.24548354424374308
2016-01-29,购,0.0,0.412581679958538
2016-01-29,购,1.0,0.3796533012446656
2016-01-29,购,2.0,0.45848386979968225
2016-01-29,购,3.0,0.7276107855583146
2016-02-01,沽,0.0,1.1478907762199069
2016-02-01,沽,1.0,0.8604018780970436
2016-02-01,沽,2.0,0.48129395783498724
2016-02-01,沽,3.0,0.36878167828565694
2016-02-01,购,0.0,0.43438756070934603
2016-02-01,购,1.0,0.36585180701375447
2016-02-01,购,2.0,0.38665949798607074
2016-02-01,购,3.0,0.6017979427524404
2016-02-02,沽,0.0,1.1735989315667306
2016-02-02,沽,1.0,0.8209937499071064
2016-02-02,沽,2.0,0.5652797272885981
2016-02-02,沽,3.0,0.2306326195889406
2016-02-02,购,0.0,0.48881646535690787
2016-02-02,购,1.0,0.46027378086485565
2016-02-02,购,2.0,0.4229823894708594
2016-02-02,购,3.0,0.7045243416022126
2016-02-03,沽,0.0,1.1280173766860668
2016-02-03,沽,1.0,0.7866076087857385
2016-02-03,沽,2.0,0.5384453150550638
2016-02-03,沽,3.0,0.21798772246976128
2016-02-03,购,0.0,0.3860522684222125
2016-02-03,购,1.0,0.36600251944807405
2016-02-03,购,2.0,0.35501064664287885
2016-02-03,购,3.0,0.5411991424188816
2016-02-04,沽,0.0,1.1870218629914502
2016-02-04,沽,1.0,0.8245752875972034
2016-02-04,沽,2.0,0.48389521448385586
2016-02-04,沽,3.0,0.37393665119540076
2016-02-04,购,0.0,0.4737971008674773
2016-02-04,购,1.0,0.4619465196689067
2016-02-04,购,2.0,0.39986041672274475
2016-02-04,购,3.0,0.7006143422446318
2016-02-05,沽,0.0,0.9622808390115832
2016-02-05,沽,1.0,0.6490630515485981
2016-02-05,沽,2.0,0.4922199607300754
2016-02-05,沽,3.0,0.2996242829361028
2016-02-05,购,0.0,0.4313238899758285
2016-02-05,购,1.0,0.4145846911221651
2016-02-05,购,2.0,0.36490863378685673
2016-02-05,购,3.0,0.54531782234519
2016-02-15,沽,0.0,1.1504803290022663
2016-02-15,沽,1.0,0.8856921973770517
2016-02-15,沽,2.0,0.5525597993266895
2016-02-15,沽,3.0,0.22290793331346098
2016-02-15,购,0.0,0.5579833398309116
2016-02-15,购,1.0,0.47169542376658985
2016-02-15,购,2.0,0.3388996579630075
2016-02-15,购,3.0,0.44363248092593655
2016-02-16,沽,0.0,1.259418206432804
2016-02-16,沽,1.0,0.9088315289592286
2016-02-16,沽,2.0,0.5886765009163576
2016-02-16,沽,3.0,0.21663391409056895
2016-02-16,购,0.0,0.5856663959570647
2016-02-16,购,1.0,0.4788958213210661
2016-02-16,购,2.0,0.3876142099195588
2016-02-16,购,3.0,0.5214196459825184
2016-02-17,沽,0.0,1.4178466496067963
2016-02-17,沽,1.0,0.9042364572423591
2016-02-17,沽,2.0,0.5303837916138733
2016-02-17,沽,3.0,0.26991242036962854
2016-02-17,购,0.0,0.6653369399823272
2016-02-17,购,1.0,0.5118796920972619
2016-02-17,购,2.0,0.4640320720318216
2016-02-17,购,3.0,0.7963854828367595
2016-02-18,沽,0.0,1.3344526545332294
2016-02-18,沽,1.0,0.9929341755253108
2016-02-18,沽,2.0,0.47641139087833534
2016-02-18,沽,3.0,0.1583604669110819
2016-02-18,购,0.0,0.6585920784938412
2016-02-18,购,1.0,0.4853954236304437
2016-02-18,购,2.0,0.441186722084141
2016-02-18,购,3.0,0.8229749758669446
2016-02-19,沽,0.0,1.4608239136142724
2016-02-19,沽,1.0,1.1206777218841193
2016-02-19,沽,2.0,0.5447043702845127
2016-02-19,沽,3.0,0.26458815266592284
2016-02-19,购,0.0,0.5981145491599064
2016-02-19,购,1.0,0.5340742695939608
2016-02-19,购,2.0,0.36504018112590897
2016-02-19,购,3.0,0.7123721280590786
2016-02-22,沽,0.0,1.2419675562060084
2016-02-22,沽,1.0,1.0744880349629342
2016-02-22,沽,2.0,0.5819097224977111
2016-02-22,沽,3.0,0.2580927776026128
2016-02-22,购,0.0,0.7011000695674545
2016-02-22,购,1.0,0.6009764466439471
2016-02-22,购,2.0,0.4591592754118233
2016-02-22,购,3.0,0.5086305417924064
2016-02-23,沽,0.0,1.2726451795341396
2016-02-23,沽,1.0,1.1571721238900456
2016-02-23,沽,2.0,0.6021924301199131
2016-02-23,沽,3.0,0.2948089520555915
2016-02-23,购,0.0,0.6087954476602431
2016-02-23,购,1.0,0.5873825146951
2016-02-23,购,2.0,0.43733831803745227
2016-02-23,购,3.0,0.5892218122409795
2016-02-24,沽,0.0,1.1452393185937129
2016-02-24,沽,1.0,1.1335886025373108
2016-02-24,沽,2.0,0.6222160511061718
2016-02-24,沽,3.0,0.35551445226576217
2016-02-24,购,0.0,0.5841999214441096
2016-02-24,购,1.0,0.5456940321339312
2016-02-24,购,2.0,0.36824446000153205
2016-02-24,购,3.0,0.33955059846654206
2016-02-25,沽,0.0,1.2186130958990222
2016-02-25,沽,1.0,0.6525117232524799
2016-02-25,沽,2.0,0.31942878654964846
2016-02-25,沽,3.0,0.23458145812653142
2016-02-25,购,0.0,0.5294711900322205
2016-02-25,购,1.0,0.3131746590738106
2016-02-25,购,2.0,0.6198347281500588
2016-02-25,购,3.0,0.39887483393949685
2016-02-26,沽,0.0,1.3238629232261547
2016-02-26,沽,1.0,0.7596019850436596
2016-02-26,沽,2.0,0.2622519825609797
2016-02-26,沽,3.0,0.36173773499858386
2016-02-26,购,0.0,0.6225552974317146
2016-02-26,购,1.0,0.3076551906443764
2016-02-26,购,2.0,0.6535052959620895
2016-02-26,购,3.0,0.5881726470821366
2016-02-29,沽,0.0,0.8008932975337317
2016-02-29,沽,1.0,0.8802757589801838
2016-02-29,沽,2.0,0.4939304954233135
2016-02-29,沽,3.0,0.3800047698056857
2016-02-29,购,0.0,0.6767463729298612
2016-02-29,购,1.0,0.325908764875302
2016-02-29,购,2.0,0.5937743363051151
2016-02-29,购,3.0,0.6759307681912732
2016-03-01,沽,0.0,1.3162362910168595
2016-03-01,沽,1.0,0.8893028451245533
2016-03-01,沽,2.0,0.33958292731077294
2016-03-01,沽,3.0,0.3257860416651387
2016-03-01,购,0.0,0.7405350010368665
2016-03-01,购,1.0,0.40126821821118686
2016-03-01,购,2.0,0.8346534482357975
2016-03-01,购,3.0,0.7193080805879632
2016-03-02,沽,0.0,1.23614086238054
2016-03-02,沽,1.0,0.7840970830004809
2016-03-02,沽,2.0,0.3734370742110188
2016-03-02,沽,3.0,0.42606886276878997
2016-03-02,购,0.0,0.8067173593636157
2016-03-02,购,1.0,0.48014788651845797
2016-03-02,购,2.0,0.7373425495596401
2016-03-02,购,3.0,0.6947539405388562
2016-03-03,沽,0.0,1.3947211567841877
2016-03-03,沽,1.0,0.7971232128086144
2016-03-03,沽,2.0,0.44665201850192526
2016-03-03,沽,3.0,0.30680663066330605
2016-03-03,购,0.0,0.8015021786784834
2016-03-03,购,1.0,0.5061727027295202
2016-03-03,购,2.0,0.8001488300132661
2016-03-03,购,3.0,0.6713102017740509
2016-03-04,沽,0.0,1.4008779750231677
2016-03-04,沽,1.0,0.8133823796372397
